hohi_id,旅宿名稱,縣市鄉鎮,平日雙人房價,來源,查核日期,備註,google_maps
27251,風仙廬香草園民宿,澎湖縣馬公市,,,,,https://www.google.com/maps/search/?api=1&query=%E9%A2%A8%E4%BB%99%E5%BB%AC%E9%A6%99%E8%8D%89%E5%9C%92%E6%B0%91%E5%AE%BF%20%E6%BE%8E%E6%B9%96%E7%B8%A3%E9%A6%AC%E5%85%AC%E5%B8%82%E8%A5%BF%E6%96%87%E9%87%8C11%E9%84%B0%E8%A5%BF%E6%96%87%E6%BE%B397%E4%B9%8B68%E8%99%9F
8251,幸福加油站民宿,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B9%B8%E7%A6%8F%E5%8A%A0%E6%B2%B9%E7%AB%99%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%BF%A1%E7%BE%A9%E8%A1%9793%E8%99%9F
37003,八八金歐二館民宿,金門縣金沙鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%85%AB%E5%85%AB%E9%87%91%E6%AD%90%E4%BA%8C%E9%A4%A8%E6%B0%91%E5%AE%BF%20%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E6%B2%99%E9%8E%AE%E5%90%8E%E5%AE%852%E4%B9%8B1%E8%99%9F
31012,耘居villa,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E8%80%98%E5%B1%85villa%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E5%8C%97%E8%B7%AF75%E5%B7%B726%E8%99%9F
18738,山月２２Ｖｉｌｌａ別墅民宿,宜蘭縣礁溪鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B1%B1%E6%9C%88%EF%BC%92%EF%BC%92%EF%BC%B6%EF%BD%89%EF%BD%8C%EF%BD%8C%EF%BD%81%E5%88%A5%E5%A2%85%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%A4%81%E6%BA%AA%E9%84%89%E5%8D%81%E5%85%AD%E7%B5%90%E8%B7%AF94%E4%B9%8B7%E8%99%9F
33838,沐光小院,宜蘭縣三星鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B2%90%E5%85%89%E5%B0%8F%E9%99%A2%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%B8%89%E6%98%9F%E9%84%89%E4%B8%8A%E5%B0%87%E8%B7%AF%E4%B8%89%E6%AE%B5218%E8%99%9F
18944,半天陶坊,南投縣鹿谷鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%8D%8A%E5%A4%A9%E9%99%B6%E5%9D%8A%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%B9%BF%E8%B0%B7%E9%84%89%E7%AB%B9%E6%9E%97%E6%9D%913%E9%84%B0%E6%84%9B%E9%84%89%E8%B7%AF123-5%E8%99%9F
17991,瑞君商務旅館,臺中市東區,,,,,https://www.google.com/maps/search/?api=1&query=%E7%91%9E%E5%90%9B%E5%95%86%E5%8B%99%E6%97%85%E9%A4%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF4%E6%AE%B5100%E8%99%9F11-12%E6%A8%93
19553,挪威森林森森休閒旅館,新北市淡水區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%8C%AA%E5%A8%81%E6%A3%AE%E6%9E%97%E6%A3%AE%E6%A3%AE%E4%BC%91%E9%96%92%E6%97%85%E9%A4%A8%20%E6%96%B0%E5%8C%97%E5%B8%82%E6%B7%A1%E6%B0%B4%E5%8D%80%E5%85%AB%E5%8B%A2%E4%B8%80%E8%A1%9783%E8%99%9F
4462,耀西文旅新美館,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E8%80%80%E8%A5%BF%E6%96%87%E6%97%85%E6%96%B0%E7%BE%8E%E9%A4%A8%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E6%96%B0%E7%BE%8E%E8%A1%9721%E8%99%9F2-5%E6%A8%93%2C23%E8%99%9F1-4%E6%A8%93
38076,宅山里,宜蘭縣礁溪鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%AE%85%E5%B1%B1%E9%87%8C%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%A4%81%E6%BA%AA%E9%84%89%E6%9E%97%E5%B0%BE%E8%B7%AF42-15%E8%99%9F
36135,巷往,宜蘭縣冬山鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B7%B7%E5%BE%80%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%86%AC%E5%B1%B1%E9%84%89%E7%BE%8E%E5%92%8C%E8%B7%AF%E4%B8%80%E6%AE%B562%E5%B7%B7197%E8%99%9F
15799,夢想家民宿,屏東縣琉球鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A4%A2%E6%83%B3%E5%AE%B6%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E7%90%89%E7%90%83%E9%84%89%E4%B8%89%E6%B0%91%E8%B7%AF39-1%E8%99%9F
32527,鹹菜巷8號,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E9%B9%B9%E8%8F%9C%E5%B7%B78%E8%99%9F%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E9%96%8B%E5%B1%B1%E8%B7%AF122%E5%B7%B756%E5%BC%848%E8%99%9F
35186,66号小院子,屏東縣潮州鎮,,,,,https://www.google.com/maps/search/?api=1&query=66%E5%8F%B7%E5%B0%8F%E9%99%A2%E5%AD%90%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%BD%AE%E5%B7%9E%E9%8E%AE%E7%9B%9B%E6%98%A5%E8%B7%AF66%E8%99%9F
3675,悅來民宿,臺東縣卑南鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%82%85%E4%BE%86%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E5%8D%91%E5%8D%97%E9%84%89%E5%A4%AA%E5%B9%B3%E6%9D%91%E6%B0%91%E7%94%9F%E8%B7%AF197%E8%99%9F
16158,雀客藏居花蓮林森,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E9%9B%80%E5%AE%A2%E8%97%8F%E5%B1%85%E8%8A%B1%E8%93%AE%E6%9E%97%E6%A3%AE%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%8A%9B%E9%87%8C15%E9%84%B0%E6%9E%97%E6%A3%AE%E8%B7%AF33%E8%99%9F
35843,迦那會館,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E8%BF%A6%E9%82%A3%E6%9C%83%E9%A4%A8%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E8%88%B9%E5%B8%86%E8%B7%AF846%E5%B7%B772%E8%99%9F
32697,童玩樂親子旅宿,宜蘭縣羅東鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E7%AB%A5%E7%8E%A9%E6%A8%82%E8%A6%AA%E5%AD%90%E6%97%85%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E5%80%89%E5%89%8D%E8%B7%AF83%E8%99%9F4%E6%A8%93%E4%B9%8B%201%E3%80%81%E4%B9%8B2%E3%80%81%E4%B9%8B3%E3%80%81%E4%B9%8B5%E3%80%81%E4%B9%8B6%E3%80%81%E4%B9%8B7%E3%80%81%E4%B9%8B8%E3%80%81%E4%B9%8B9%E3%80%81%E4%B9%8B10
27571,南岸山．綺,臺南市安平區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E5%B2%B8%E5%B1%B1%EF%BC%8E%E7%B6%BA%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E4%B8%96%E5%B9%B3%E4%BA%94%E8%A1%9710%E5%B7%B735%E8%99%9F
14016,方舟島民宿,花蓮縣新城鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%96%B9%E8%88%9F%E5%B3%B6%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E6%96%B0%E5%9F%8E%E9%84%89%E4%BD%B3%E6%9E%97%E6%9D%91%E4%BD%B3%E6%9E%97112%E4%B9%8B18%E8%99%9F
20302,御爵渡假山莊,南投縣魚池鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%BE%A1%E7%88%B5%E6%B8%A1%E5%81%87%E5%B1%B1%E8%8E%8A%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%AD%9A%E6%B1%A0%E9%84%89%E6%96%B0%E5%9F%8E%E6%9D%918%E9%84%B0%E9%80%9A%E6%96%87%E5%B7%B73-16%E8%99%9F
25962,白沙35民宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E7%99%BD%E6%B2%9935%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%B0%B4%E6%B3%89%E9%87%8C%E7%99%BD%E6%B2%99%E8%B7%AF35%E8%99%9F
38102,天成逸旅,花蓮縣瑞穗鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E6%88%90%E9%80%B8%E6%97%85%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E7%91%9E%E7%A9%97%E9%84%89%E8%8A%B1%E8%93%AE%E7%B8%A3%E7%91%9E%E7%A9%97%E9%84%89%E5%BB%A3%E6%9D%B1%E8%B7%AF161%E8%99%9F
18185,春在民宿,宜蘭縣羅東鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E6%98%A5%E5%9C%A8%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E4%BB%81%E6%84%9B%E9%87%8C%E5%BE%A9%E8%88%88%E8%B7%AF%E4%B8%89%E6%AE%B5496%E5%B7%B713%E8%99%9F
7285,波波的家,臺中市和平區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B3%A2%E6%B3%A2%E7%9A%84%E5%AE%B6%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%92%8C%E5%B9%B3%E5%8D%80%E6%9D%B1%E9%97%9C%E8%B7%AF%E4%B8%80%E6%AE%B5%E6%9D%BE%E9%B6%B4%E4%BA%8C%E5%B7%B752%E8%99%9F
26136,小琉球懶人旅宿,屏東縣琉球鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E7%90%89%E7%90%83%E6%87%B6%E4%BA%BA%E6%97%85%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E7%90%89%E7%90%83%E9%84%89%E6%BC%81%E7%A6%8F%E6%9D%918%E9%84%B0%E4%B8%89%E6%B0%91%E8%B7%AF91%E4%B9%8B5%E8%99%9F
34659,八八觀海古厝民宿,金門縣金沙鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%85%AB%E5%85%AB%E8%A7%80%E6%B5%B7%E5%8F%A4%E5%8E%9D%E6%B0%91%E5%AE%BF%20%E9%87%91%E9%96%80%E7%B8%A3%E9%87%91%E6%B2%99%E9%8E%AE%E5%AE%98%E6%BE%B315%E8%99%9F%E3%80%8115%E4%B9%8B1%E8%99%9F
33034,水耘翠Villa會館,宜蘭縣冬山鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B0%B4%E8%80%98%E7%BF%A0Villa%E6%9C%83%E9%A4%A8%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%86%AC%E5%B1%B1%E9%84%89%E5%AF%B6%E7%A6%8F%E8%B7%AF225%E8%99%9F
15445,綠窗小築民宿,花蓮縣花蓮市,,,,,https://www.google.com/maps/search/?api=1&query=%E7%B6%A0%E7%AA%97%E5%B0%8F%E7%AF%89%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%8A%B1%E8%93%AE%E5%B8%82%E4%B8%BB%E5%8A%9B%E9%87%8C%E5%9C%8B%E9%A2%A8%E8%A1%9721%E5%B7%B719%E8%99%9F
6560,台中福華大飯店,臺中市西屯區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E4%B8%AD%E7%A6%8F%E8%8F%AF%E5%A4%A7%E9%A3%AF%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%B1%AF%E5%8D%80%E5%AE%89%E5%92%8C%E8%B7%AF129%E8%99%9F
3773,旅巷自在輕旅,臺中市中區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%97%85%E5%B7%B7%E8%87%AA%E5%9C%A8%E8%BC%95%E6%97%85%20%E8%87%BA%E4%B8%AD%E5%B8%82%E4%B8%AD%E5%8D%80%E6%88%90%E5%8A%9F%E8%B7%AF10%E8%99%9F5%E6%A8%93%E4%B9%8B1%E3%80%816%E6%A8%93%E4%B9%8B1
22837,後山拾光民宿,花蓮縣玉里鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%BE%8C%E5%B1%B1%E6%8B%BE%E5%85%89%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E7%8E%89%E9%87%8C%E9%8E%AE%E4%B8%AD%E5%9F%8E%E9%87%8C6%E9%84%B0%E5%9F%8E%E6%9D%B1%E5%9B%9B%E8%A1%977%E8%99%9F
36585,九號碧木嶼,臺南市安平區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B9%9D%E8%99%9F%E7%A2%A7%E6%9C%A8%E5%B6%BC%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E4%B8%96%E5%B9%B3%E8%B7%AF9%E8%99%9F
28567,煙波大飯店花蓮太魯閣沁海館,花蓮縣新城鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E7%85%99%E6%B3%A2%E5%A4%A7%E9%A3%AF%E5%BA%97%E8%8A%B1%E8%93%AE%E5%A4%AA%E9%AD%AF%E9%96%A3%E6%B2%81%E6%B5%B7%E9%A4%A8%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E6%96%B0%E5%9F%8E%E9%84%89%E9%A0%86%E5%AE%89%E6%9D%916%E9%84%B0%E8%8D%89%E6%9E%9710%E4%B9%8B6%E8%99%9F
4928,美夢成真主題民宿,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E7%BE%8E%E5%A4%A2%E6%88%90%E7%9C%9F%E4%B8%BB%E9%A1%8C%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E6%81%86%E8%A5%BF%E8%B7%AF33%E5%B7%B7123%E5%BC%841%E8%99%9F
28403,躲貓貓民宿,臺南市安平區,,,,,https://www.google.com/maps/search/?api=1&query=%E8%BA%B2%E8%B2%93%E8%B2%93%E6%B0%91%E5%AE%BF%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E5%AE%89%E5%B9%B3%E8%B7%AF606%E5%B7%B735%E5%BC%8433%E8%99%9F
16782,花蓮雲朵朵民宿,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E8%8A%B1%E8%93%AE%E9%9B%B2%E6%9C%B5%E6%9C%B5%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E4%BB%81%E5%AE%89%E6%9D%91%E5%8D%97%E6%B5%B7%E5%85%AB%E8%A1%97169%E8%99%9F
3342,伯爵農莊民宿,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E4%BC%AF%E7%88%B5%E8%BE%B2%E8%8E%8A%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E7%A8%BB%E9%A6%99%E6%9D%91%E7%A8%BB%E8%88%88%E4%B8%80%E8%A1%9788%E8%99%9F
5473,汸宸潤音拾光,高雄市新興區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B1%B8%E5%AE%B8%E6%BD%A4%E9%9F%B3%E6%8B%BE%E5%85%89%20%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E4%BA%94%E7%A6%8F%E4%B8%80%E8%B7%AF106%E8%99%9F6%E8%87%B311%E6%A8%93
21918,藏闊民宿,宜蘭縣五結鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E8%97%8F%E9%97%8A%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E4%BA%94%E7%B5%90%E4%B8%AD%E8%B7%AF2%E6%AE%B5241%E5%B7%B77%E5%BC%8423%E8%99%9F
33852,小時公館民宿,花蓮縣玉里鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E6%99%82%E5%85%AC%E9%A4%A8%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E7%8E%89%E9%87%8C%E9%8E%AE%E4%B8%AD%E5%9F%8E%E9%87%8C18%E9%84%B0%E5%9F%8E%E8%A5%BF%E4%B8%80%E8%A1%9796%E8%99%9F
3368,四季民宿,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E5%9B%9B%E5%AD%A3%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E5%90%89%E5%AE%89%E6%9D%9117%E9%84%B0%E4%B8%AD%E8%88%88%E8%B7%AF186%E5%B7%B75%E4%B9%8B2%E8%99%9F
35495,五分醒,宜蘭縣三星鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E4%BA%94%E5%88%86%E9%86%92%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%B8%89%E6%98%9F%E9%84%89%E4%BA%94%E5%88%86%E8%B7%AF%E4%B8%80%E6%AE%B5143%E8%99%9F
30036,輕旅行,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E8%BC%95%E6%97%85%E8%A1%8C%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%A1%9778%E5%B7%B721%E8%99%9F
915,燦路都飯店,臺北市中山區,,,,,https://www.google.com/maps/search/?api=1&query=%E7%87%A6%E8%B7%AF%E9%83%BD%E9%A3%AF%E5%BA%97%20%E8%87%BA%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E6%B0%91%E6%AC%8A%E6%9D%B1%E8%B7%AF1%E6%AE%B59%E8%99%9F%E5%9C%B0%E4%B8%8B1%E6%A8%93%E3%80%812-10%E6%A8%93
27848,三星小北歐699,宜蘭縣三星鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E6%98%9F%E5%B0%8F%E5%8C%97%E6%AD%90699%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%B8%89%E6%98%9F%E9%84%89%E4%B8%8A%E5%B0%87%E8%B7%AF%E4%BA%8C%E6%AE%B5699%E8%99%9F
29751,挪威森林文創休閒旅館,臺中市南區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%8C%AA%E5%A8%81%E6%A3%AE%E6%9E%97%E6%96%87%E5%89%B5%E4%BC%91%E9%96%92%E6%97%85%E9%A4%A8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%8D%97%E5%8D%80%E6%AD%A3%E6%B0%A3%E8%A1%9736%E8%99%9F
8671,新艾米渡假會館,屏東縣恆春鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E8%89%BE%E7%B1%B3%E6%B8%A1%E5%81%87%E6%9C%83%E9%A4%A8%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%81%86%E6%98%A5%E9%8E%AE%E5%A4%A7%E5%9F%94%E8%B7%AF16%E8%99%9F
28154,享居,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%BA%AB%E5%B1%85%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E8%A5%BF%E9%96%80%E8%B7%AF%E4%BA%8C%E6%AE%B5307%E5%B7%B730%E8%99%9F
14755,大立大飯店,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E7%AB%8B%E5%A4%A7%E9%A3%AF%E5%BA%97%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E4%B8%AD%E6%88%90%E8%B7%AF6%E8%99%9F2-8%E6%A8%93
4511,同居,高雄市新興區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%90%8C%E5%B1%85%20%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E6%96%87%E6%A9%AB%E4%B8%80%E8%B7%AF5%E5%B7%B728%E8%99%9F
6769,食宿玩家民宿,南投縣魚池鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E9%A3%9F%E5%AE%BF%E7%8E%A9%E5%AE%B6%E6%B0%91%E5%AE%BF%20%E5%8D%97%E6%8A%95%E7%B8%A3%E9%AD%9A%E6%B1%A0%E9%84%89%E6%97%A5%E6%9C%88%E6%9D%91%E6%97%A5%E6%9C%88%E8%A1%9739%E8%99%9F
6359,沙里仙渡假飯店,南投縣信義鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%B2%99%E9%87%8C%E4%BB%99%E6%B8%A1%E5%81%87%E9%A3%AF%E5%BA%97%20%E5%8D%97%E6%8A%95%E7%B8%A3%E4%BF%A1%E7%BE%A9%E9%84%89%E6%9D%B1%E5%9F%94%E6%9D%91%E9%96%8B%E9%AB%98%E5%B7%B774%E8%99%9F
28938,旋轉吧小人國親子民宿,花蓮縣吉安鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%97%8B%E8%BD%89%E5%90%A7%E5%B0%8F%E4%BA%BA%E5%9C%8B%E8%A6%AA%E5%AD%90%E6%B0%91%E5%AE%BF%20%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%90%89%E5%AE%89%E9%84%89%E6%85%B6%E8%B1%90%E6%9D%918%E9%84%B0%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%89%E6%AE%B5482%E4%B9%8B1%E8%99%9F
26179,故鄉民宿二館,連江縣莒光鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E6%95%85%E9%84%89%E6%B0%91%E5%AE%BF%E4%BA%8C%E9%A4%A8%20%E9%80%A3%E6%B1%9F%E7%B8%A3%E8%8E%92%E5%85%89%E9%84%89%E5%A4%A7%E5%9D%AA%E6%9D%9179%E8%99%9F
26864,一府民宿,臺南市中西區,,,,,https://www.google.com/maps/search/?api=1&query=%E4%B8%80%E5%BA%9C%E6%B0%91%E5%AE%BF%20%E8%87%BA%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%9C%8B%E8%8F%AF%E8%A1%97%E4%BA%8C%E6%AE%B575%E8%99%9F
36078,濱灣文旅民宿,屏東縣東港鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E6%BF%B1%E7%81%A3%E6%96%87%E6%97%85%E6%B0%91%E5%AE%BF%20%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%9D%B1%E6%B8%AF%E9%8E%AE%E5%A4%A7%E5%92%8C%E8%A1%9733%E8%99%9F
19286,雀客藏居 台南永康,臺南市永康區,,,,,https://www.google.com/maps/search/?api=1&query=%E9%9B%80%E5%AE%A2%E8%97%8F%E5%B1%85%20%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%20%E8%87%BA%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E6%AD%A3%E5%8C%97%E8%B7%AF218%E8%99%9F
7512,馬祖藍灣景觀餐廳民宿,連江縣莒光鄉,,,,,https://www.google.com/maps/search/?api=1&query=%E9%A6%AC%E7%A5%96%E8%97%8D%E7%81%A3%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3%E6%B0%91%E5%AE%BF%20%E9%80%A3%E6%B1%9F%E7%B8%A3%E8%8E%92%E5%85%89%E9%84%89%E7%A6%8F%E6%AD%A3%E6%9D%9158%E8%99%9F
8788,悅樂旅店,臺中市中區,,,,,https://www.google.com/maps/search/?api=1&query=%E6%82%85%E6%A8%82%E6%97%85%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82%E4%B8%AD%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF55%E8%99%9F
420,睿凡的家民宿,臺東縣成功鎮,,,,,https://www.google.com/maps/search/?api=1&query=%E7%9D%BF%E5%87%A1%E7%9A%84%E5%AE%B6%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E6%88%90%E5%8A%9F%E9%8E%AE%E9%BA%92%E9%BA%9F%E8%B7%AF88-1%E8%99%9F
14087,荷比8號電梯民宿,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E8%8D%B7%E6%AF%948%E8%99%9F%E9%9B%BB%E6%A2%AF%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E4%B8%AD%E8%88%88%E8%B7%AF%E4%B8%89%E6%AE%B5275%E5%B7%B746%E5%BC%848%E8%99%9F
34601,LOVE米會館民宿,宜蘭縣五結鄉,,,,,https://www.google.com/maps/search/?api=1&query=LOVE%E7%B1%B3%E6%9C%83%E9%A4%A8%E6%B0%91%E5%AE%BF%20%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E4%BA%94%E7%B5%90%E4%B8%AD%E8%B7%AF%E4%B8%80%E6%AE%B568%E8%99%9F
20422,解語花軒民宿,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E8%A7%A3%E8%AA%9E%E8%8A%B1%E8%BB%92%E6%B0%91%E5%AE%BF%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E5%BF%97%E8%88%AA%E8%B7%AF1%E6%AE%B5412%E5%B7%B717%E5%BC%8435%E8%99%9F
9814,旅人驛站米豆文旅,臺東縣臺東市,,,,,https://www.google.com/maps/search/?api=1&query=%E6%97%85%E4%BA%BA%E9%A9%9B%E7%AB%99%E7%B1%B3%E8%B1%86%E6%96%87%E6%97%85%20%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%87%BA%E6%9D%B1%E5%B8%82%E4%B8%AD%E8%8F%AF%E8%B7%AF%E4%B8%80%E6%AE%B5237%E8%99%9F
15604,合悅都會商旅,新竹市北區,,,,,https://www.google.com/maps/search/?api=1&query=%E5%90%88%E6%82%85%E9%83%BD%E6%9C%83%E5%95%86%E6%97%85%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E8%A5%BF%E5%A4%A7%E8%B7%AF417%E8%99%9F
